xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:T	2261-01
cpt:field=tp, cpt:L=25.5 days, cpt:T=2261-01, cpt:nrow=14, cpt:ncol=14, cpt:row=Y, cpt:col=X, cpt:units=mm, cf:standard_name=precipitation_flux, cpt:missing=-999
	-73.0	-72.0	-71.0	-70.0	-69.0	-68.0	-67.0	-66.0	-65.0	-64.0	-63.0	-62.0	-61.0	-60.0
13.0	  1.95685    	  2.75888    	  3.63751    	  7.72723    	  7.01879    	  8.50634    	  7.34390    	  6.22147    	  7.64777    	  7.87322    	  8.30375    	  6.16917    	  4.39640    	  2.59809    
12.0	  3.11568    	  3.34914    	  2.10330    	  2.94467    	  7.83941    	  11.2146    	  8.19507    	  10.5988    	  11.2139    	  12.4127    	  10.5715    	  8.81343    	  7.79807    	  2.94577    
11.0	  10.2499    	  7.30936    	  7.35986    	  7.42182    	  4.99561    	  6.01452    	  6.52017    	  9.01080    	  6.15422    	  5.88075    	  10.2201    	  11.8193    	  9.85842    	  9.23788    
10.0	  23.7353    	  11.3870    	  15.2775    	  21.0608    	  19.8375    	  29.8761    	  22.0881    	  16.7736    	  11.8964    	  16.0926    	  18.1926    	  22.6470    	  22.7226    	  24.2304    
9.0	  18.9950    	  12.4975    	  3.46936    	  24.7849    	  16.0854    	  25.4545    	  12.8865    	  9.86477    	  17.5155    	  10.1781    	  14.7699    	  18.4125    	  28.0982    	  37.7249    
8.0	  13.0101    	  20.8348    	  25.3178    	  19.8329    	  14.1955    	  15.8949    	  13.8985    	  9.50887    	  14.2648    	  8.75941    	  15.6182    	  22.8396    	  28.1947    	  32.0389    
7.0	  16.5507    	  23.8704    	  25.8008    	  19.9553    	  13.9384    	  19.1050    	  19.9400    	  17.6953    	  18.6332    	  25.3170    	  29.3990    	  28.4016    	  29.9559    	  34.6049    
6.0	  17.8409    	  22.4346    	  27.2354    	  23.9268    	  22.0398    	  15.4856    	  21.1931    	  24.2774    	  27.7538    	  31.3260    	  34.6621    	  48.0304    	  39.3251    	  41.9375    
5.0	  26.6775    	  23.4087    	  27.5042    	  18.8134    	  21.1735    	  24.1909    	  20.0706    	  31.2022    	  26.0187    	  34.6403    	  32.0689    	  44.3316    	  56.6966    	  41.8083    
4.0	  30.2710    	  37.1368    	  29.7422    	  17.7259    	  15.4022    	  16.9116    	  19.9226    	  31.1055    	  32.6142    	  38.6319    	  34.6669    	  38.4905    	  33.1341    	  21.8622    
3.0	  25.1567    	  24.0106    	  19.2907    	  14.7954    	  13.7711    	  11.2508    	  10.2636    	  18.5864    	  27.2006    	  45.0940    	  35.7085    	  34.5928    	  37.2949    	  27.6316    
2.0	  28.6945    	  27.1592    	  18.9422    	  13.8930    	  5.76137    	  6.31878    	  9.83786    	  14.6422    	  20.0846    	  22.8193    	  33.9972    	  22.5051    	  37.5488    	  34.8605    
1.0	  24.0989    	  19.7300    	  15.6544    	  13.0505    	  4.90961    	  3.02451    	  2.52737    	  9.68078    	  13.7977    	  26.3397    	  32.5713    	  31.7682    	  33.6803    	  29.8055    
0.0	  30.8283    	  19.4086    	  18.6571    	  17.8959    	  9.46908    	  5.63630    	  8.36542    	  12.0076    	  17.5922    	  23.9732    	  26.2864    	  30.2956    	  24.5743    	  34.1384    
