xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:T	2261-01
cpt:field=tp, cpt:L=4.5 days, cpt:T=2261-01, cpt:nrow=14, cpt:ncol=14, cpt:row=Y, cpt:col=X, cpt:units=mm, cf:standard_name=precipitation_flux, cpt:missing=-999
	-73.0	-72.0	-71.0	-70.0	-69.0	-68.0	-67.0	-66.0	-65.0	-64.0	-63.0	-62.0	-61.0	-60.0
13.0	-0.370669    	-0.497088    	 0.851621    	  2.93480    	  3.21440    	  3.71098    	  3.33939    	  2.91902    	  4.45890    	  4.68275    	  3.40223    	  1.75373    	  1.17393    	-0.736168    
12.0	 -2.61864    	 -1.32484    	 -1.06795    	 0.724035    	-2.770841E-02	-0.792221    	-0.163404    	-0.328164    	 0.703812    	  2.69840    	  2.03057    	 0.500580    	 0.324623    	 0.556200    
11.0	 -6.78201    	 -6.86378    	 -2.61718    	 -3.14251    	 -4.63985    	 -4.57261    	 -1.19795    	 -3.05583    	 -1.80806    	-0.165041    	  1.37186    	-0.435714    	  2.40724    	  3.14913    
10.0	 -24.2599    	 -7.30162    	 -11.7211    	 -8.14282    	 -7.28934    	 -6.13221    	 -2.72168    	 0.577902    	 -2.15274    	 -4.23960    	 -3.56946    	 -5.18864    	 -2.37092    	-0.522277    
9.0	 -15.2153    	 -11.6934    	 -18.6038    	 -8.74955    	 -5.59475    	 -3.57972    	 -2.46609    	 -1.95548    	 -2.47818    	 -2.03910    	 -3.45574    	 -7.98855    	 -8.00040    	 -1.32188    
8.0	 -5.31745    	 -9.44484    	 -9.45692    	 -7.95819    	 -6.52558    	 -5.08416    	 -3.96519    	 -3.66050    	 -3.38841    	 -2.20303    	 -2.87499    	 -3.18306    	 -5.46367    	 -4.02106    
7.0	  21.9653    	 -10.1431    	 -14.6429    	 -11.3064    	 -9.87710    	 -8.25884    	 -6.51308    	 -6.75391    	 -8.33071    	 -5.86389    	 -4.31876    	 -4.97695    	 -5.46046    	 -5.63696    
6.0	  6.26923    	 -10.3654    	 -14.5969    	 -14.7293    	 -15.2041    	 -12.6240    	 -10.6609    	 -14.1026    	 -14.7502    	 -14.7918    	 -7.06082    	 -6.37361    	 -6.15037    	 -11.0374    
5.0	 -30.2975    	 -19.2551    	 -20.9782    	 -20.1926    	 -21.4806    	 -19.6925    	 -21.7724    	 -11.4678    	 -14.4615    	 -11.4429    	 -7.79324    	 1.399231E-02	 -5.55735    	 -3.86681    
4.0	 -28.4670    	 -22.3758    	 -26.4520    	 -28.2482    	 -23.3558    	 -19.0198    	 -14.3681    	 -15.1783    	 -8.55614    	 -4.72821    	 0.668353    	 -9.39798    	 -5.06583    	 -5.52851    
3.0	 -30.2685    	 -28.5271    	 -24.5396    	 -21.2246    	 -15.9462    	 -10.4294    	 -14.9883    	 -9.08283    	 -9.04219    	  6.07308    	 -13.0173    	 -16.4079    	 -8.52534    	 -7.07111    
2.0	 -23.8847    	 -22.9488    	 -15.6986    	 -13.7235    	 -8.88317    	 -12.0024    	 -12.5720    	 -9.51357    	 -4.76714    	 -15.9221    	 -14.9612    	 -18.3999    	 -15.1862    	 -10.9755    
1.0	 -14.0561    	 -12.9105    	 -12.8239    	 -7.61386    	 -4.76594    	 -6.53107    	 -5.39954    	 -6.34409    	 -6.68117    	 -16.8805    	 -27.1200    	 -18.9901    	 -16.4268    	 -12.6561    
0.0	 -6.10959    	 -2.14006    	 -2.61503    	 -1.46464    	-0.868772    	 -3.54727    	 -7.63921    	 -5.85347    	 -5.61574    	 -13.2707    	 -16.4287    	 -22.2203    	 -18.9269    	 -12.7278    
